"ID";"dive.x";"replicate.x";"Fecha.x";"Comunidad";"Sitio.x";"Latitud";"Longitud";"Habitat";"Zonificacion";"TipoProteccion";"ANP";"BuzoMonitor";"HoraInicial";"HoraFinal";"ProfundidadFinal";"Temperatura";"Visibilidad";"Corriente";"Transecto";"Genero";"Especie";"GeneroEspecie";"Sexo";"Abundancia";"Clase";"FM";"Fecha.y";"Sitio.y";"dive.y";"replicate.y"
"El Faro (ISPN) 29/09/2011 Torres, Daniel 2 2";2;2;"29/09/2011";NA;"El Faro (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5;NA;NA;"";8;"Eucidaris";"thouarsii";"Eucidaris thouarsii";"";6;"invert";"";"29/09/2011";"El Faro (ISPN)";2;2
"El Faro (ISPN) 29/09/2011 Torres, Daniel 2 2";2;2;"29/09/2011";NA;"El Faro (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5;NA;NA;"";8;"Tripneustes";"depressus";"Tripneustes depressus";"";1;"invert";"";"29/09/2011";"El Faro (ISPN)";2;2
"El Faro (ISPN) 29/09/2011 Torres, Daniel 2 2";2;2;"29/09/2011";NA;"El Faro (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5;NA;NA;"";8;"Chama";"spp";"Chama spp";"";4;"invert";"";"29/09/2011";"El Faro (ISPN)";2;2
"El Faro (ISPN) 29/09/2011 Torres, Daniel 2 2";2;2;"29/09/2011";NA;"El Faro (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5;NA;NA;"";8;"Acanthaster";"ellisi";"Acanthaster ellisi";"";1;"invert";"";"29/09/2011";"El Faro (ISPN)";2;2
"El Faro (ISPN) 29/09/2011 Torres, Daniel 2 2";2;2;"29/09/2011";NA;"El Faro (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5;NA;NA;"";8;"Nidorellia";"armata";"Nidorellia armata";"";1;"invert";"";"29/09/2011";"El Faro (ISPN)";2;2
"El Faro (ISPN) 29/09/2011 Torres, Daniel 2 2";2;2;"29/09/2011";NA;"El Faro (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5;NA;NA;"";8;"Phataria";"unifascialis";"Phataria unifascialis";"";18;"invert";"";"29/09/2011";"El Faro (ISPN)";2;2
"El Faro (ISPN) 29/09/2011 Torres, Daniel 2 2";2;2;"29/09/2011";NA;"El Faro (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5;NA;NA;"";8;"Gorgoniidae";"spp";"Gorgoniidae spp";"";1;"invert";"";"29/09/2011";"El Faro (ISPN)";2;2
"El Faro (ISPN) 29/09/2011 Torres, Daniel 2 2";2;2;"29/09/2011";NA;"El Faro (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5;NA;NA;"";8;"Eucidaris";"thouarsii";"Eucidaris thouarsii";"";12;"invert";"";"29/09/2011";"El Faro (ISPN)";2;2
"El Faro (ISPN) 29/09/2011 Torres, Daniel 2 2";2;2;"29/09/2011";NA;"El Faro (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5;NA;NA;"";8;"Tripneustes";"depressus";"Tripneustes depressus";"";5;"invert";"";"29/09/2011";"El Faro (ISPN)";2;2
"El Faro (ISPN) 29/09/2011 Torres, Daniel 2 2";2;2;"29/09/2011";NA;"El Faro (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5;NA;NA;"";8;"Centrostephanus";"coronatus";"Centrostephanus coronatus";"";1;"invert";"";"29/09/2011";"El Faro (ISPN)";2;2
"El Faro (ISPN) 29/09/2011 Torres, Daniel 2 2";2;2;"29/09/2011";NA;"El Faro (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5;NA;NA;"";8;"Holothuroidea";"spp";"Holothuroidea spp";"";1;"invert";"";"29/09/2011";"El Faro (ISPN)";2;2
"El Faro (ISPN) 29/09/2011 Torres, Daniel 2 2";2;2;"29/09/2011";NA;"El Faro (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5;NA;NA;"";8;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";1;"invert";"";"29/09/2011";"El Faro (ISPN)";2;2
"El Faro (ISPN) 29/09/2011 Torres, Daniel 2 2";2;2;"29/09/2011";NA;"El Faro (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5;NA;NA;"";8;"Chama";"spp";"Chama spp";"";6;"invert";"";"29/09/2011";"El Faro (ISPN)";2;2
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";1;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Phataria";"unifascialis";"Phataria unifascialis";"";6;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Gorgoniidae";"spp";"Gorgoniidae spp";"";3;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Tripneustes";"depressus";"Tripneustes depressus";"";2;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";11;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Chama";"spp";"Chama spp";"";18;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";4;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Pharia";"pyramidata";"Pharia pyramidata";"";3;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Phataria";"unifascialis";"Phataria unifascialis";"";6;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Gorgoniidae";"spp";"Gorgoniidae spp";"";6;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Tripneustes";"depressus";"Tripneustes depressus";"";7;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Isostichopus";"fuscus";"Isostichopus fuscus";"";1;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";16;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Chama";"spp";"Chama spp";"";19;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";5;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Pharia";"pyramidata";"Pharia pyramidata";"";4;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Phataria";"unifascialis";"Phataria unifascialis";"";6;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Gorgoniidae";"spp";"Gorgoniidae spp";"";4;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Tripneustes";"depressus";"Tripneustes depressus";"";8;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Isostichopus";"fuscus";"Isostichopus fuscus";"";1;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";14;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.5;NA;NA;"";8;"Chama";"spp";"Chama spp";"";16;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";6;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Asteropsis";"carinifera";"Asteropsis carinifera";"";1;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Pharia";"pyramidata";"Pharia pyramidata";"";6;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Phataria";"unifascialis";"Phataria unifascialis";"";7;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Gorgoniidae";"spp";"Gorgoniidae spp";"";2;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Eucidaris";"thouarsii";"Eucidaris thouarsii";"";6;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Tripneustes";"depressus";"Tripneustes depressus";"";13;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";6;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Chama";"spp";"Chama spp";"";8;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";7;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Pharia";"pyramidata";"Pharia pyramidata";"";4;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Phataria";"unifascialis";"Phataria unifascialis";"";6;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Gorgoniidae";"spp";"Gorgoniidae spp";"";6;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Eucidaris";"thouarsii";"Eucidaris thouarsii";"";3;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Tripneustes";"depressus";"Tripneustes depressus";"";8;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Centrostephanus";"coronatus";"Centrostephanus coronatus";"";1;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";8;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Chama";"spp";"Chama spp";"";7;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";9;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Asteropsis";"carinifera";"Asteropsis carinifera";"";1;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Pharia";"pyramidata";"Pharia pyramidata";"";7;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Phataria";"unifascialis";"Phataria unifascialis";"";6;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Gorgoniidae";"spp";"Gorgoniidae spp";"";4;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Eucidaris";"thouarsii";"Eucidaris thouarsii";"";4;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Tripneustes";"depressus";"Tripneustes depressus";"";6;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";4;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Chama";"spp";"Chama spp";"";8;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Torres, Daniel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Daniel";NA;NA;5.1;NA;NA;"";9;"Octopus";"spp";"Octopus spp";"";1;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";3;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Pharia";"pyramidata";"Pharia pyramidata";"";1;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Phataria";"unifascialis";"Phataria unifascialis";"";1;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Gorgoniidae";"spp";"Gorgoniidae spp";"";9;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Tripneustes";"depressus";"Tripneustes depressus";"";1;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Muricanthus";"princeps";"Muricanthus princeps";"";1;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Chama";"spp";"Chama spp";"";9;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";2;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Pharia";"pyramidata";"Pharia pyramidata";"";1;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Phataria";"unifascialis";"Phataria unifascialis";"";1;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Gorgoniidae";"spp";"Gorgoniidae spp";"";3;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Muricanthus";"princeps";"Muricanthus princeps";"";3;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Chama";"spp";"Chama spp";"";11;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";4;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Pharia";"pyramidata";"Pharia pyramidata";"";2;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Phataria";"unifascialis";"Phataria unifascialis";"";1;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Gorgoniidae";"spp";"Gorgoniidae spp";"";6;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Muricanthus";"princeps";"Muricanthus princeps";"";7;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 1";3;1;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.5;NA;NA;"";1;"Chama";"spp";"Chama spp";"";6;"invert";"";"20/05/2011";"La Caverna";3;1
"La Caverna 20/05/2011 Delgado, Samuel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.8;NA;NA;"";2;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";15;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Delgado, Samuel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.8;NA;NA;"";2;"Pharia";"pyramidata";"Pharia pyramidata";"";4;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Delgado, Samuel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.8;NA;NA;"";2;"Phataria";"unifascialis";"Phataria unifascialis";"";10;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Delgado, Samuel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.8;NA;NA;"";2;"Gorgoniidae";"spp";"Gorgoniidae spp";"";20;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Delgado, Samuel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.8;NA;NA;"";2;"Tripneustes";"depressus";"Tripneustes depressus";"";3;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Delgado, Samuel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.8;NA;NA;"";2;"Diadema";"mexicanum";"Diadema mexicanum";"";1;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Delgado, Samuel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.8;NA;NA;"";2;"Pteria";"sterna";"Pteria sterna";"";2;"invert";"";"20/05/2011";"La Caverna";3;2
"La Caverna 20/05/2011 Delgado, Samuel 3 2";3;2;"20/05/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;12.8;NA;NA;"";2;"Chama";"spp";"Chama spp";"";50;"invert";"";"20/05/2011";"La Caverna";3;2
